GeneID,Gene_ID,baseMean,Log2FoldChange,lfcSE,stat,pvalue,padj,proteinID,domain,annotation,GO
Csec_G03638,B7P43_G03638,359.1320987,1.14500823,0.361849301,3.164323456,0.001554439,0.02081785,"PNF19403.1,",-,"NA,",-
Csec_G10855,B7P43_G10855,399.9956519,1.025930061,0.313744654,3.269952327,0.001075656,0.01628702,"PNF22624.1,",-,-,-
Csec_G09189,B7P43_G09189,1333.726202,0.952666425,0.323890985,2.941318127,0.003268187,0.033605254,"PNF27848.1,",-,-,-
Csec_G03164,B7P43_G03164,480.0102309,0.827001697,0.239341173,3.455325662,0.000549629,0.010365133,"PNF16951.1,|PNF16952.1,|PNF16953.1,|PNF16954.1,",-,-,-
Csec_G16019,B7P43_G16019,782.5133177,-0.690511563,0.216805036,-3.184942459,0.001447828,0.01979225,"PNF37391.1,|PNF37392.1,",-,"NA,",-
Csec_G04695,B7P43_G04695,222.8807238,-1.012668395,0.25923231,-3.90641273,9.37E-05,0.003070724,"PNF27287.1,|PNF27288.1,|PNF27289.1,",-,-,-
Csec_G17747,B7P43_G17747,161.1435214,-1.198367261,0.40668483,-2.94667313,0.003212125,0.033269012,"PNF15463.1,",-,Toll/interleukin-1 receptor homology (TIR) domain superfamily,-
Csec_G07350,B7P43_G07350,184.1328552,-1.397524319,0.473159586,-2.95360035,0.003140905,0.032884957,"PNF17641.1,",-,-,-
Csec_G09125,B7P43_G09125,140.6327051,-1.402609541,0.453371958,-3.093728045,0.001976586,0.024147129,"PNF23111.1,",-,-,-
Csec_G02171,B7P43_G02171,196.2352068,-1.476905594,0.463564977,-3.185973203,0.00144268,0.019765026,"PNF22839.1,|PNF22840.1,",-,-,-
Csec_G02389,B7P43_G02389,171.9204629,-1.527104018,0.49079683,-3.111478973,0.001861527,0.02340366,"PNF37956.1,",-,-,-
Csec_G04981,B7P43_G04981,232.9236036,-1.552919989,0.421096294,-3.687802555,0.000226199,0.00564236,"PNF17322.1,",-,"NA,",-
Csec_G14774,B7P43_G14774,49.94210192,-1.607479916,0.557116684,-2.885355911,0.003909714,0.03821814,"PNF19727.1,",-,-,-
Csec_G09109,B7P43_G09109,395.5546946,-1.662521398,0.361853011,-4.594466115,4.34E-06,0.000327276,"PNF37839.1,",-,-,-
Csec_G13532,B7P43_G13532,103.4321647,-1.871336784,0.471052823,-3.972668654,7.11E-05,0.002519258,"PNF21524.1,",-,-,-
Csec_G10599,B7P43_G10599,229.8467135,-1.89664889,0.456271867,-4.156839433,3.23E-05,0.001496521,"PNF23418.1,|PNF23419.1,",-,-,-
Csec_G01492,B7P43_G01492,122.9200909,-1.936566897,0.421260774,-4.597073871,4.28E-06,0.000325793,"PNF41164.1,",-,-,-
Csec_G08302,B7P43_G08302,120.7279854,-2.009035787,0.660596639,-3.041244335,0.002356026,0.026967232,"PNF27892.1,",-,-,-
Csec_G00774,B7P43_G00774,37.92308785,-2.011363704,0.691434449,-2.908972364,0.003626189,0.036152182,"PNF31500.1,",-,-,-
Csec_G11576,B7P43_G11576,92.92865369,-2.149093233,0.666963341,-3.222205933,0.001272077,0.018161622,"PNF32745.1,",-,-,-
Csec_G08868,B7P43_G08868,396.3456345,-2.190571979,0.715855707,-3.060074758,0.002212817,0.025975878,"PNF36912.1,",-,-,-
Csec_G03636,B7P43_G03636,40.96845016,-2.191842677,0.788389778,-2.780151061,0.005433362,0.047644647,"PNF19396.1,",-,"NA,",-
Csec_G04722,B7P43_G04722,193.6652832,-2.196664027,0.726629931,-3.023084975,0.00250212,0.028118844,"PNF16903.1,",-,-,-
Csec_G10258,B7P43_G10258,36.48874312,-2.210527857,0.593329794,-3.725630971,0.000194827,0.005093167,NA,-,NA,-
Csec_G03650,B7P43_G03650,48.50776209,-2.294911609,0.601901845,-3.812767197,0.00013742,0.003955787,"PNF23180.1,",-,-,-
Csec_G09911,B7P43_G09911,29.09616508,-2.308982074,0.774906788,-2.979690087,0.002885401,0.030934073,"PNF38890.1,|PNF38891.1,",-,-,-
Csec_G15017,B7P43_G15017,127.9557366,-2.325348386,0.824325152,-2.820911605,0.00478874,0.043769779,"PNF30310.1,|PNF30311.1,|PNF30312.1,",-,"NA,",-
Csec_G11657,B7P43_G11657,32.86443109,-2.378297659,0.848692385,-2.802308236,0.005073837,0.045414287,"PNF15747.1,",-,-,-
Csec_G01578,B7P43_G01578,38.91049713,-2.398823635,0.716824457,-3.34645897,0.000818508,0.013450599,"PNF40360.1,",-,-,-
Csec_G10034,B7P43_G10034,108.7956317,-2.500715169,0.768315285,-3.254803355,0.001134709,0.016855073,"PNF25927.1,|PNF25928.1,",-,-,-
Csec_G14164,B7P43_G14164,96.12881395,-2.590561945,0.738520939,-3.507770477,0.000451879,0.009141237,"PNF25740.1,",-,-,-
Csec_G11103,B7P43_G11103,63.64228826,-2.59923142,0.630648281,-4.12152304,3.76E-05,0.001683206,"PNF39541.1,|PNF39542.1,|PNF39543.1,|PNF39544.1,",-,-,-
Csec_G05505,B7P43_G05505,96.015714,-2.604746076,0.920208767,-2.830603413,0.004646029,0.042903816,"PNF42237.1,",-,-,-
Csec_G10172,B7P43_G10172,67.64983201,-2.66968173,0.703519958,-3.794749104,0.000147793,0.004186652,"PNF24922.1,",-,"NA,",-
Csec_G12852,B7P43_G12852,191.1630776,-2.676319254,0.878557494,-3.046265351,0.002317033,0.026691703,"PNF22565.1,",-,"NA,",-
Csec_G05901,B7P43_G05901,54.76801473,-2.843798239,0.76762919,-3.704650992,0.000211682,0.005412116,"PNF40627.1,",-,-,-
Csec_G01003,B7P43_G01003,103.4086753,-2.922614405,0.838658291,-3.484869148,0.000492378,0.009673258,"PNF15313.1,",-,-,-
Csec_G05269,B7P43_G05269,40.01063942,-2.930895547,0.870602578,-3.366513746,0.000761248,0.012795095,"PNF20052.1,",-,-,-
Csec_G03936,B7P43_G03936,17.41381165,-2.978163834,1.054873936,-2.823241462,0.004754075,0.043548302,"PNF43537.1,",-,-,-
Csec_G03957,B7P43_G03957,26.31680581,-3.048562764,0.896253505,-3.401451427,0.00067029,0.011761139,"PNF38490.1,",-,-,-
Csec_G12384,B7P43_G12384,34.90582654,-3.067912003,0.793119254,-3.868159783,0.00010966,0.003426588,"PNF38223.1,",-,-,-
Csec_G01029,B7P43_G01029,125.4076192,-3.09809575,0.790501155,-3.919153981,8.89E-05,0.002951483,"PNF15289.1,",-,-,-
Csec_G09593,B7P43_G09593,42.39395001,-3.141334644,0.94166901,-3.335922295,0.000850169,0.013851733,"PNF19178.1,",-,"NA,",-
Csec_G03456,B7P43_G03456,78.83999695,-3.162710137,0.958952683,-3.298087792,0.000973457,0.015180109,"PNF41709.1,",-,-,-
Csec_G06145,B7P43_G06145,21.82797039,-3.262150428,0.97352168,-3.350875995,0.000805564,0.013325321,"PNF30730.1,",-,-,-
Csec_G02656,B7P43_G02656,38.5998575,-3.285092969,0.91770316,-3.579690159,0.000344002,0.007586861,"PNF26249.1,",-,-,-
Csec_G04649,B7P43_G04649,9.261333568,-3.410226069,1.105247164,-3.085487283,0.002032189,0.024634146,"PNF34008.1,",-,"NA,",-
Csec_G18102,B7P43_G18102,30.8500747,-3.595238611,1.044438792,-3.442268364,0.000576858,0.010749124,"PNF18193.1,",-,"NA,",-
Csec_G00614,B7P43_G00614,39.78440233,-3.639847069,0.663405217,-5.486612067,4.10E-08,9.33E-06,"PNF20159.1,",-,-,-
Csec_G12356,B7P43_G12356,18.97346188,-3.69577961,1.159814587,-3.186526236,0.001439924,0.019748885,"PNF36726.1,",-,-,-
Csec_G09625,B7P43_G09625,18.10333414,-3.704460313,1.060563565,-3.492916819,0.000477775,0.009494156,"PNF36835.1,",-,-,-
Csec_G10016,B7P43_G10016,12.74360215,-3.767159804,1.226683017,-3.071013254,0.002133337,0.025490118,"PNF25913.1,",-,"NA,",-
Csec_G00083,B7P43_G00083,8.769895024,-3.959678532,1.385255378,-2.858446605,0.004257207,0.040293841,"PNE09444.1,",-,-,-
Csec_G17221,B7P43_G17221,37.26586485,-4.08011933,1.450733755,-2.812452191,0.004916533,0.044545576,"PNF39924.1,",-,-,-
Csec_G10971,B7P43_G10971,7.178256606,-4.333154772,1.230563726,-3.521276209,0.000429475,0.008978107,"PNF36143.1,",-,"NA,",-
Csec_G10447,B7P43_G10447,15.3382492,-4.346775756,1.370473498,-3.171732809,0.001515324,0.020425258,"PNF15768.1,",-,"NA,",-
Csec_G08958,B7P43_G08958,6.248018016,-4.369871863,1.466156378,-2.980495073,0.002877829,0.030905807,"PNF19217.1,",-,"NA,",-
Csec_G14486,B7P43_G14486,10.80072633,-4.376238462,1.247511255,-3.507975135,0.000451531,0.009141237,"PNF43327.1,",-,"NA,",-
Csec_G17218,B7P43_G17218,3.714992179,-4.422401915,1.415254155,-3.124811116,0.001779193,0.022666126,"PNF15019.1,",-,-,-
Csec_G01289,B7P43_G01289,4.786872516,-4.430027379,1.35978305,-3.25789278,0.001122428,0.016772129,NA,-,NA,-
Csec_G15513,B7P43_G15513,13.9659799,-4.508662598,1.284905324,-3.508945377,0.000449887,0.009141237,"PNF32635.1,",-,-,-
Csec_G14735,B7P43_G14735,9.505365576,-4.592502343,1.555225893,-2.952948741,0.003147542,0.032895336,NA,-,NA,-
Csec_G16190,B7P43_G16190,41.02723633,-4.893336575,1.741606305,-2.809668615,0.004959253,0.044772726,"PNF20212.1,|PNF20213.1,",-,-,-
Csec_G03997,B7P43_G03997,5.667794568,-4.908470553,1.278730614,-3.838549338,0.000123763,0.003716462,"PNF38474.1,",-,"NA,",-
Csec_G10436,B7P43_G10436,5.119045825,-5.000321501,1.75681832,-2.846237112,0.004423924,0.041478609,"PNF15808.1,",-,-,-
Csec_G18434,B7P43_G18434,21.73594075,-5.130285776,1.543471048,-3.323862654,0.000887799,0.014234341,"PNF15433.1,",-,-,-
Csec_G10083,B7P43_G10083,9.808367878,-5.20406542,1.573249115,-3.307845764,0.000940166,0.01477779,"PNF32389.1,",-,-,-
Csec_G03460,B7P43_G03460,10.24218286,-5.768035207,1.505793551,-3.830561767,0.000127851,0.003802733,"PNF41752.1,",-,-,-
Csec_G11904,B7P43_G11904,12.09124835,-5.883512788,1.21901778,-4.826437224,1.39E-06,0.000148763,"PNF24299.1,",-,-,-
Csec_G07922,B7P43_G07922,18.29942711,-6.373934984,1.36751825,-4.660950583,3.15E-06,0.000257603,"PNF31943.1,",-,-,-
Csec_G10586,B7P43_G10586,16.67309163,-6.999359802,2.298723417,-3.044889937,0.002327655,0.026740269,"PNF23438.1,",-,-,-
Csec_G12346,B7P43_G12346,1170.566709,-0.885353514,0.247066806,-3.58345797,0.000339075,0.007541566,"PNF33674.1,","(Trans)glycosidases|GlgB|Glycosidases|1,4-ALPHA-GLUCAN-BRANCHING ENZYME|E set domains|Glycosyl hydrolase domain|AmyAc_bac_euk_BE|aamy|Alpha amylase, catalytic domain|Alpha amylase, C-terminal all-beta domain|Carbohydrate-binding module 48 (Isoamylase N-terminal domain)|Immunoglobulins|E_set_GBE_euk_N","Glycosyl hydrolase, all-beta,|Glycoside hydrolase superfamily,|1,4-alpha-glucan-branching enzyme,|Immunoglobulin E-set,|Glycosyl hydrolase, family 13, catalytic domain,|Alpha-amylase/branching enzyme, C-terminal all beta,|Glycoside hydrolase, family 13, N-terminal,|Immunoglobulin-like fold","GO:0003844|GO:0005978,|GO:0005975,|GO:0003824|GO:0005975|GO:0043169,|GO:0004553|GO:0005975"
Csec_G04891,B7P43_G04891,369.385631,-1.05058387,0.373607096,-2.812001916,0.004923421,0.044545576,"PNF32421.1,|PNF32422.1,",(Trans)glycosidases|Prokaryotic membrane lipoprotein lipid attachment site profile.|MYOGENESIS-REGULATING GLYCOSIDASE|Glycosidases|Glycosyl hydrolases family 31|GH31_NET37|GLYCOSIDASE FAMILY 31|Glycosidases|GH31_NET37|Prokaryotic membrane lipoprotein lipid attachment site profile.|MYOGENESIS-REGULATING GLYCOSIDASE|Glycosyl hydrolases family 31|(Trans)glycosidases|GLYCOSIDASE FAMILY 31|Glycosyl hydrolase domain,"Glycoside hydrolase superfamily,|Glycoside hydrolase family 31|Glycosyl hydrolase, all-beta,|Glycoside hydrolase family 31,|Glycoside hydrolase superfamily",GO:0004553|GO:0005975|GO:0004553|GO:0005975
Csec_G12522,B7P43_G12522,142.9087589,-2.3143564,0.828385711,-2.793814969,0.005209027,0.046332981,"PNF19867.1,|PNF19868.1,|PNF19869.1,|PNF19870.1,",|,-,-
Csec_G15366,B7P43_G15366,999.951687,0.714686115,0.235497855,3.034788218,0.002407046,0.027400941,"PNF37469.1,|PNF37470.1,",|1-ACYLGLYCEROL-3-PHOSPHATE ACYLTRANSFERASE-RELATED|plsc_2|Acyltransferase|1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE DELTA|LPLAT_LCLAT1-like|Acyltransferase C-terminus|Glycerol-3-phosphate (1)-acyltransferase,"Phospholipid/glycerol acyltransferase,|Acyltransferase, C-terminal domain","GO:0016746,"
Csec_G02993,B7P43_G02993,17883.7764,1.064246356,0.264389919,4.025290977,5.69E-05,0.002144978,"PNF17362.1,",|40S RIBOSOMAL PROTEIN S3A|Ribosomal_S3Ae_2|40S ribosomal protein S1 [RPS3A].|Ribosomal S3Ae family,"Ribosomal protein S3Ae,|40S ribosomal protein S1/3, eukaryotes",GO:0003735|GO:0005840|GO:0006412
Csec_G08315,B7P43_G08315,11929.02903,1.51803245,0.443439093,3.423316695,0.00061862,0.011178001,"PNF27911.1,","|50S ribosomal protein L12 [rpl12].|60S ACIDIC RIBOSOMAL PROTEIN P2|60S ACIDIC RIBOSOMAL PROTEIN FAMILY MEMBER|Ribosomal_P2|60s Acidic ribosomal protein,","Ribosomal protein L12/P1/P2 family,|Ribosomal protein P2,|Ribosomal protein P1/P2, N-terminal domain","GO:0003735|GO:0005840|GO:0006414,|GO:0002182|GO:0003735|GO:0022625,"
Csec_G07812,B7P43_G07812,9071.943212,1.190745982,0.368940121,3.227477615,0.001248868,0.017995773,"PNF29366.1,",|50S ribosomal protein L12 [rpl12].|Ribosomal protein P2 signature|60s Acidic ribosomal protein|60S ACIDIC RIBOSOMAL PROTEIN P1|Ribosomal_P1,"Ribosomal protein L12/P1/P2 family,|Trypanosoma cruzi ribosomal protein P2-like,|Ribosomal protein P1/P2, N-terminal domain","GO:0003735|GO:0005840|GO:0006414,|GO:0003735|GO:0005840|GO:0006412,"
Csec_G05916,B7P43_G05916,11187.95272,1.344819969,0.361177643,3.723430827,0.000196534,0.005117145,"PNF40643.1,|PNF40644.1,","|50S ribosomal protein L13e [rpl13e].|Ribosomal protein L13e|Ribosomal protein L13e signature.|60S RIBOSOMAL PROTEIN L13,","Ribosomal protein L13e,|Ribosomal protein L13e, conserved site",GO:0003735|GO:0005840|GO:0006412
Csec_G07058,B7P43_G07058,6626.212033,1.583038399,0.508406461,3.113725969,0.00184741,0.023249514,"PNF29383.1,|PNF29384.1,|PNF29385.1,",|60S ACIDIC RIBOSOMAL PROTEIN P0-RELATED|Ribosomal protein L10|60s Acidic ribosomal protein|60S ACIDIC RIBOSOMAL PROTEIN P0|Ribosomal_P0_L10e|L10E|Ribosomal protein L10-like|Insertion domain in 60S ribosomal protein L10P,"Ribosomal protein L10-like domain superfamily,|50S ribosomal protein L10, insertion domain superfamily,|Ribosomal protein L10P,|60S acidic ribosomal protein P0,|60S ribosomal protein L10P, insertion domain",GO:0042254
Csec_G11574,B7P43_G11574,2893.622249,-2.991769199,0.965806828,-3.097689012,0.00195036,0.02403784,"PNF36744.1,|PNF36745.1,|PNF36746.1,|PNF36747.1,",|AAA-protein family signature.|AAA|AAA_5|KATANIN P60 ATPASE-CONTAINING SUBUNIT A1|ATPase family associated with various cellular activities (AAA)|P-loop containing nucleoside triphosphate hydrolases|AAA DOMAIN-CONTAINING|ATPase family associated with various cellular activities (AAA)|P-loop containing nucleoside triphosphate hydrolases|AAA_5|AAA|AAA DOMAIN-CONTAINING|AAA-protein family signature.|KATANIN P60 ATPASE-CONTAINING SUBUNIT A1|AAA_5|ATPase family associated with various cellular activities (AAA)|AAA|KATANIN P60 ATPASE-CONTAINING SUBUNIT A1|AAA DOMAIN-CONTAINING|P-loop containing nucleoside triphosphate hydrolases|AAA-protein family signature.|ATPase family associated with various cellular activities (AAA)|P-loop containing nucleoside triphosphate hydrolases|AAA DOMAIN-CONTAINING|KATANIN P60 ATPASE-CONTAINING SUBUNIT A1|AAA,"ATPase, AAA-type, conserved site,|P-loop containing nucleoside triphosphate hydrolase,|AAA+ ATPase domain,|ATPase, AAA-type, core|ATPase, AAA-type, core,|P-loop containing nucleoside triphosphate hydrolase,|AAA+ ATPase domain,|ATPase, AAA-type, conserved site|AAA+ ATPase domain,|P-loop containing nucleoside triphosphate hydrolase,|ATPase, AAA-type, core,|ATPase, AAA-type, conserved site|ATPase, AAA-type, core,|P-loop containing nucleoside triphosphate hydrolase","GO:0005524|GO:0016887,|GO:0005524|GO:0016887,-GO:0005524|GO:0016887|GO:0005524|GO:0016887,|-"
Csec_G12139,B7P43_G12139,1367.541086,-1.047968547,0.294031896,-3.564132192,0.000365062,0.00792254,"PNF35019.1,|PNF35020.1,|PNF35021.1,|PNF35022.1,","|ACTIVATING MOLECULE IN BECN1-REGULATED AUTOPHAGY PROTEIN 1|WD domain, G-beta repeat|WD40_4|Trp-Asp (WD) repeats profile.|WD40 repeat-like|Calcium-dependent phosphotriesterase|Coil|Trp-Asp (WD) repeats circular profile.|ACTIVATING MOLECULE IN BECN1-REGULATED AUTOPHAGY PROTEIN 1|WD40 repeat-like|WD40_4|WD domain, G-beta repeat|Trp-Asp (WD) repeats profile.|YVTN repeat-like/Quinoprotein amine dehydrogenase|Coil|Trp-Asp (WD) repeats circular profile.|Coil|WD40 repeat-like|ACTIVATING MOLECULE IN BECN1-REGULATED AUTOPHAGY PROTEIN 1|WD40_4|Trp-Asp (WD) repeats profile.|Calcium-dependent phosphotriesterase|WD domain, G-beta repeat|Trp-Asp (WD) repeats circular profile.|ACTIVATING MOLECULE IN BECN1-REGULATED AUTOPHAGY PROTEIN 1|WD40 repeat-like|WD40_4|Trp-Asp (WD) repeats profile.|Coil|Calcium-dependent phosphotriesterase|WD domain, G-beta repeat|Trp-Asp (WD) repeats circular profile.","WD40/YVTN repeat-like-containing domain superfamily,|WD40 repeat,|WD40-repeat-containing domain superfamily|WD40/YVTN repeat-like-containing domain superfamily,|WD40-repeat-containing domain superfamily,|WD40 repeat,|Quinoprotein amine dehydrogenase, beta chain-like|WD40/YVTN repeat-like-containing domain superfamily,|WD40-repeat-containing domain superfamily,|WD40 repeat|WD40-repeat-containing domain superfamily,|WD40 repeat,|WD40/YVTN repeat-like-containing domain superfamily","GO:0005515|GO:0005515,"
Csec_G14250,B7P43_G14250,33.24833963,-2.788986927,0.69744447,-3.998865929,6.36E-05,0.002323569,"PNF15692.1,",|AGAP000124-PA,"Inositol 3,4-bisphosphate 4-phosphatase",GO:0016316
Csec_G10010,B7P43_G10010,1772.454859,1.571483004,0.387978492,4.050438453,5.11E-05,0.001996845,"PNF33808.1,",|AGAP009604-PA|PROTEIN UNZIPPED|Protein of unknown function (DUF3421),DM9 repeat,-
Csec_G03272,B7P43_G03272,478.5977712,-1.144824677,0.36996836,-3.094385356,0.001972211,0.024132736,"PNF16090.1,|PNF16091.1,|PNF16092.1,",|ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 39-RELATED|BRCT domain|Ankyrin repeats (3 copies)|BRCT_7|Ankyrin repeat profile.|Ankyrin repeat|Ankyrin repeat region circular profile.|BRCT_Bard1_rpt1|Ankyrin repeat signature|ANK_2a|BRCT_Bard1_rpt2|BRCT domain profile.|BRCT_Bard1_rpt1|Ankyrin repeats (3 copies)|BRCT domain|Ankyrin repeat region circular profile.|Ankyrin repeat|BRCT_Bard1_rpt2|Ankyrin repeat profile.|BRCT_7|BRCT domain profile.|ANK_2a|ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 39-RELATED|Ankyrin repeats (3 copies)|Ankyrin repeat profile.|Ankyrin repeat region circular profile.|ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043|Ankyrin repeat signature|Ankyrin repeat|ANK_2a,"Ankyrin repeat-containing domain superfamily,|BRCT domain superfamily,|Ankyrin repeat,|BRCT domain|Ankyrin repeat,|BRCT domain superfamily,|Ankyrin repeat-containing domain superfamily,|BRCT domain|Ankyrin repeat,|Ankyrin repeat-containing domain superfamily","GO:0005515|GO:0005515,"
Csec_G09877,B7P43_G09877,4818.816821,1.819912967,0.404120263,4.503394493,6.69E-06,0.000467837,"PNF21761.1,|PNF21762.1,","|Ankyrin repeat profile.|Ankyrin repeat signature|Ankyrin repeat region circular profile.|KH-I|Type-1 KH domain profile.|Eukaryotic type KH-domain (KH-domain type I)|Ankyrin repeat|kh_6|ANKYRIN REPEAT AND KH DOMAIN-CONTAINING PROTEIN 1|KH domain|Coil|ANK_2a|K Homology domain, type 1|Ankyrin repeats (3 copies)|MASK PROTEIN","-|Ankyrin repeat,|Ankyrin repeat-containing domain superfamily,|K Homology domain, type 1 superfamily,|K Homology domain,|K Homology domain, type 1","-|GO:0005515,|GO:0003723,|GO:0003676"
Csec_G09075,B7P43_G09075,2523.71041,2.292397776,0.405285744,5.65625071,1.55E-08,4.21E-06,"PNF17129.1,",|ARGININE AND GLUTAMATE-RICH PROTEIN 1|Arginine and glutamate-rich 1|Coil,Arginine and glutamate-rich protein 1,-
Csec_G13274,B7P43_G13274,3393.069053,2.562196569,0.473759149,5.408226043,6.37E-08,1.33E-05,"PNF14584.1,",|ARM repeat|26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 1|Proteasome/cyclosome repeat|26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT|Coil|26S proteasome regulatory subunit RPN2 C-terminal domain,"Armadillo-like helical,|Armadillo-type fold,|26S Proteasome non-ATPase regulatory subunit 1,|Proteasome/cyclosome repeat,|26S proteasome regulatory subunit RPN2, C-terminal",GO:0030234
Csec_G16637,B7P43_G16637,2844.614054,1.757744698,0.426666135,4.119719266,3.79E-05,0.0016904,"PNF24739.1,|PNF24740.1,|PNF24741.1,|PNF24742.1,|PNF24743.1,|PNF24744.1,|PNF24745.1,|PNF24746.1,|PNF24747.1,|PNF24748.1,|PNF24749.1,|PNF24750.1,|PNF24751.1,|PNF24752.1,|PNF24753.1,|PNF24754.1,|PNF24755.1,|PNF24756.1,|PNF24757.1,|PNF24758.1,|PNF24759.1,|PNF24760.1,|PNF24761.1,",|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Coil|TPR-like|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Aspartyl/Asparaginyl beta-hydroxylase|Coil|Tetratricopeptide repeat domain|Clavaminate synthase-like|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|TPR-like|Coil|Aspartyl/Asparaginyl beta-hydroxylase|Clavaminate synthase-like|Tetratricopeptide repeat domain|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Coil|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Clavaminate synthase-like|Coil|Aspartyl/Asparaginyl beta-hydroxylase|TPR-like|Tetratricopeptide repeat domain|Coil|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|TPR-like|Tetratricopeptide repeat domain|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Clavaminate synthase-like|Coil|Aspartyl/Asparaginyl beta-hydroxylase|Clavaminate synthase-like|TPR-like|Aspartyl/Asparaginyl beta-hydroxylase|Coil|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Tetratricopeptide repeat domain|Aspartyl/Asparaginyl beta-hydroxylase|ASPARTYL/ASPARAGINYL BETA-HYDROXYLASE|Tetratricopeptide repeat domain|Coil|TPR-like|Clavaminate synthase-like,"Aspartyl/asparaginyl beta-hydroxylase family|Tetratricopeptide-like helical domain superfamily,|Aspartyl/asparaginyl beta-hydroxylase family,|Aspartyl/asparaginy/proline hydroxylase,|Isopenicillin N synthase-like superfamily|Aspartyl/asparaginyl beta-hydroxylase family,|Tetratricopeptide-like helical domain superfamily,|Aspartyl/asparaginy/proline hydroxylase,|Isopenicillin N synthase-like superfamily|Aspartyl/asparaginyl beta-hydroxylase family,|Aspartyl/asparaginy/proline hydroxylase,|Tetratricopeptide-like helical domain superfamily,|Isopenicillin N synthase-like superfamily|Tetratricopeptide-like helical domain superfamily,|Aspartyl/asparaginyl beta-hydroxylase family,|Aspartyl/asparaginy/proline hydroxylase,|Isopenicillin N synthase-like superfamily|Tetratricopeptide-like helical domain superfamily,|Aspartyl/asparaginy/proline hydroxylase,|Aspartyl/asparaginyl beta-hydroxylase family,|Isopenicillin N synthase-like superfamily|Aspartyl/asparaginy/proline hydroxylase,|Isopenicillin N synthase-like superfamily,|Aspartyl/asparaginyl beta-hydroxylase family,|Tetratricopeptide-like helical domain superfamily|Aspartyl/asparaginyl beta-hydroxylase family,","GO:0042264|GO:0062101|GO:0005515,|GO:0042264|GO:0062101,|GO:0018193,|GO:0042264|GO:0062101,|GO:0005515,|GO:0018193,|GO:0042264|GO:0062101,|GO:0018193,|GO:0005515,-GO:0005515,|GO:0042264|GO:0062101,|GO:0018193,|GO:0005515,|GO:0018193,|GO:0042264|GO:0062101,|GO:0018193,|GO:0042264|GO:0062101,|GO:0005515|GO:0042264|GO:0062101,|-"
Csec_G12874,B7P43_G12874,355.1577125,0.653449563,0.236186531,2.766667348,0.005663251,0.049178383,"PNF30411.1,|PNF30412.1,",|Ataxin-2 C-terminal region|GEO05078P1|POLYADENYLATE-BINDING PROTEIN-INTERACTING PROTEIN 2,"Ataxin-2, C-terminal,|Polyadenylate-binding protein-interacting protein 2-like",GO:0000900|GO:0045947
